material_id,formula,band_gap,poly_total,poly_electronic,poly_ionic,n,density,volume
mp-504769,N2O5,-0.9097773317659122,-0.5543005774415863,-0.32325278559411985,-0.5083112795724516,-0.6051409872925027,-1.3040212010347596,0.12276467747770314
mp-1317,CoSb3,-1.215232432176612,3.989071787721601,5.722530653592016,0.21886228797062246,5.760764070851755,1.9502454989670754,2.179727098235435
mp-28395,B6P,0.2247701840452575,-0.358172674526656,0.021607468891082473,-0.5618598133616427,0.2657078578708705,-0.9577856357117165,-0.4464525017936479
mp-624,B6As,0.330744402555092,-0.3447886181597579,0.032336454586177635,-0.552547024876566,0.2918333232257715,-0.38026687035723417,-0.3670045387964979
mp-988,Si3N4,1.3281488120594171,-0.34067044696994314,-0.22899098270149792,-0.28170009310225136,-0.31776086838858975,-0.6308486426639061,-0.18249881484884498
mp-18759,Mn3O4,-0.8910759990877062,-0.10747900334667962,-0.07878518297016536,-0.08225120638019155,0.047995646580027244,0.24334072133157778,-0.0099135180942742
mp-25620,V2O5,0.025289302144392588,-0.05703140627144819,-0.18147690319464782,0.09779603766462502,-0.1958420300657174,-0.6789752064434461,0.32218451339560633
mp-23237,BiF3,1.5962012471137044,1.3596194830248458,-0.2841686234191303,2.3375216683255764,-0.48322214896963056,2.034152334946348,0.6841403362239743
mp-1346,B6O,-0.16795780219707043,-0.4312702131458689,-0.11480392066084202,-0.5339214479064125,-0.03038074948467659,-0.953470427004211,-0.6466644820256929
mp-1582,As2O3,1.1910057057525727,-0.4271520419560541,-0.28570133566128675,-0.35465026956868567,-0.48322214896963056,-0.34160979235249755,2.0220802206565214
mp-28027,AsF3,2.020098121153043,-0.49098369539818365,-0.38762669976469094,-0.34766567820487815,-0.8315616870349797,-0.6732815282877097,1.2282637674169234
mp-306,B2O3,2.6060732117368337,-0.5141484083408919,-0.34700982534754493,-0.4237201174996714,-0.6835173833572064,-1.104622598675444,-0.1894487819208241
mp-730,P2Pt,-0.6853613396274392,0.41449919496234733,0.950431087637894,-0.3375768240127116,1.7374424061969704,2.8594360002567702,0.24813793298771472
mp-23291,PbCl2,1.0413950443269238,1.0178112742702166,-0.19450495725297767,1.7314143510885,-0.23067598387225235,0.8079737940178146,1.7181831846520565
mp-554089,SiO2,2.207111447935104,-0.55533012023904,-0.38302856303822164,-0.4493302858336323,-0.8141447101317122,-1.1890089022888846,0.15140405112927596
mp-409,NaS,-0.7788680030184696,-0.3782487590770033,-0.2726732816029569,-0.2941171444156869,-0.44838819516309564,-1.3170866940658177,1.122525825925194
mp-7440,NaP,-0.7788680030184696,0.028420645917209098,0.07142061676116722,-0.02947873829809008,0.37020971929047497,-1.279148817512332,1.8776709636023268
mp-7457,SnF2,0.704771056119214,0.021728617733759992,-0.3010284580828513,0.33760034115535076,-0.5354730796794328,0.17627518600243003,0.6764091994793258
mp-2858,ZrO2,0.8419141624260588,0.3347096281596855,-0.14545816550397114,0.65190695252669,-0.10875714554938004,0.8251746953935654,-0.19829713980444283
mp-2632,TlF3,-0.5357506782017903,0.061366015435727596,-0.2573461591813923,0.35312165529714523,-0.4048457529049269,2.299477737003664,0.5129908526945877
mp-27488,Ta3N5,-0.5669195659988006,1.73488783269672,0.2745049888468975,2.3375216683255764,0.7446747227107255,3.331951353728619,0.43565523066187195
mp-570553,FeP4,-0.8225044459342838,0.457739992455403,0.9366366774584859,-0.25841812188955954,1.7200254292937034,-0.059023555465159895,1.289786187530533
mp-555235,SiO2,2.107371006984671,-0.5599630628275817,-0.38915941200684745,-0.4501063515407221,-0.8402701754866134,-1.2651843226672104,0.265299966289413
mp-13682,PdS2,-0.9471799971223245,-0.1666777142002675,0.27986948169444514,-0.5346975136135023,0.7533832111623591,0.05365133856414948,1.011226872366595
mp-9062,RbS,-0.3487373514197294,-0.4395065555254985,-0.3224864294730417,-0.3360246925985322,-0.6051409872925027,-0.8825691506017252,2.7212930678648664
mp-1345,CaP,-1.1092582136667772,-0.08019611921415645,0.07295332900332364,-0.19478073390820197,0.37020971929047497,-1.0507424232858966,1.2781694550450655
mp-22908,BiCl3,0.7671088317132344,2.351583968371488,-0.2542807346970794,3.8027337233109813,-0.39613726445329317,-0.0038847775359235307,3.4362376051823307
mp-23312,MoBr3,-0.8910759990877062,-0.49149846679691045,-0.20983207967454223,-0.5284889879567845,-0.27421842613042086,-0.1458071972494369,4.0969021651901745
mp-9063,RbSe,-0.7539328927808614,-0.437962241329318,-0.2979630335985384,-0.3585305981041343,-0.5267645912277991,-0.5026509839784309,3.3161110594509724
mp-23280,AsCl3,1.1660705955149644,-0.5908493467511928,-0.36616872837450065,-0.5199522651787974,-0.7531852909702761,-1.2695594648289867,4.268529875705503
mp-1943,GaSe,-0.5482182333205945,-0.31750573402723486,-0.05809356770105318,-0.4198397889642227,0.10024657728982929,0.1328234316560209,0.5916816935687541
mp-7456,SnF2,0.7110048336786159,0.004741161575773903,-0.30026210196177305,0.3112141071142999,-0.5354730796794328,0.18334733360639735,0.6701449906944015
mp-29422,HfCl4,1.272044814024799,-0.5270176933090631,-0.34777618146862316,-0.4423456944698248,-0.6835173833572064,-0.5805045410763422,1.6852166196217797
mp-9984,SnS2,-0.39237379433554365,-0.11828920271994343,-0.0864487441809476,-0.0907879291581785,0.03057866967675977,-0.20735885478566052,-0.08555363644000967
mp-9816,GeF4,2.107371006984671,-0.6201913164786232,-0.41828094460782006,-0.5114155424008104,-0.9534805253578519,-0.8768155389917177,-0.778537956947756
mp-1224,HgO,-0.5793871211176046,-0.2572774803761933,-0.12706561859809368,-0.25919418759664925,-0.06521470329121154,3.393562944719114,-0.2090151658839273
mp-558836,MoF6,1.3281488120594171,-0.6289424302569797,-0.4083183150338031,-0.5346975136135023,-0.9099380830996834,-1.0494838207462076,-0.23924952669833893
mp-9920,TiS3,-1.1778297668201996,-0.008128123392397374,0.21396285528171746,-0.2289276250201499,0.6401728612911206,-0.7468798101323865,-0.03835929078676539
mp-557308,ZnS,-0.06198358368723594,-0.2773535649265404,-0.09641137375496456,-0.3205033784567377,0.013161692773492292,-0.11584047011398207,2.4517109321187855
mp-9064,RbTe,-1.0531542156321592,-0.41222367139297544,-0.23358911942796726,-0.3849168321451851,-0.33517784529185723,-0.3533567493895958,4.351204583297589
mp-561664,TeF4,1.1847719281931701,-0.19499014113024427,-0.35697245492156193,0.06752947508812578,-0.7183513371637411,-0.13358077257817114,1.7943276361817393
mp-1922,RuSe2,-1.1279595463449834,0.5627533577956806,0.9450665947903463,-0.10863744042124225,1.7374424061969704,2.2440992252573437,0.5185715510808655
mp-23230,PCl3,1.1910057057525727,-0.6186470022824427,-0.3784304263117523,-0.5494427620482071,-0.7967277332284447,-1.5837306321170936,4.356351376517528
mp-9889,GaS,-0.1617240246376684,-0.3669237883050125,-0.14469180938289286,-0.40664667194369736,-0.10875714554938004,-0.47640013100777256,-0.6855833872707859
mp-2418,PdSe2,-1.0032839951569428,-0.01945309416438804,0.4729912242061584,-0.5083112795724516,1.0668887954211737,1.0490261470954116,1.3281845531734204
mp-27529,PI3,0.09386085529781486,-0.5491528634543178,-0.27650506220834803,-0.5478906306340277,-0.4570966836147293,-0.4957586367372764,2.4700632220812015
mp-7441,KP,-0.6791275620680371,-0.182120856162073,-0.06422441666967901,-0.20952598234290673,0.08282960038656181,-1.301084461775485,3.0328273247261976
mp-7595,GeF2,1.2097070384307784,0.4706092774235743,-0.3332154151681369,1.046924397435361,-0.6399749410990374,-0.4589594958149381,0.4967319533679263
mp-1554,KTe,-1.1965310994984057,-0.3803078446719107,-0.1929722450108212,-0.37793224078137744,-0.23067598387225235,-0.622877493245875,3.7098370507692304
mp-9854,YP5,-1.24016754241422,0.01709567514521834,0.45919681402675033,-0.4392414316414659,1.0494718185179062,-0.5327975114766983,0.8120820950890157
mp-10281,ZnS,-0.043282251009029965,-0.2876489929010775,-0.1063740033289815,-0.32593583840636575,-0.012963772581409114,-0.11572060320544027,-0.04480368077139585
mp-588,GaF3,1.6149025797919105,-0.41479752838660966,-0.3791967824328305,-0.24134467633358556,-0.7967277332284447,0.03315409720349835,-0.6902356691548942
mp-10694,ScF3,2.4626963278705873,-0.3303750189954061,-0.38456127528037815,-0.10863744042124225,-0.8228531985833459,-1.0038744620460456,-1.0168687568355004
mp-30034,MgBr2,1.4652919183662618,-0.4559792402847578,-0.32325278559411985,-0.36008272951831377,-0.6051409872925027,-0.5138585399270909,-0.7660058521650013
mp-571035,OsCl4,-1.0032839951569428,-0.49819049498035956,-0.23435547554904548,-0.5137437395220796,-0.33517784529185723,-0.11194479558637299,-0.2935141643879675
mp-541582,ReSe2,-0.6105560089146148,-0.13733574447283697,0.3396452591385468,-0.5509948934623866,0.8578850725819639,2.512361366573934,1.0926693144732467
mp-1253,BaSe,-0.1056200266030502,-0.033351921930013,-0.15005630223044047,0.10167636620007371,-0.11746563400101397,0.3708791120200726,-0.94146892928139
mp-1394,Rb2O,-0.49834801284537816,-0.03438146472746677,-0.28800040402452143,0.23981606206204506,-0.49193063742126414,-0.22138328308505337,-0.8739558835204311
mp-570886,BeI2,1.2159408159901808,-0.5563596630364936,-0.3109910876568682,-0.5238325937142461,-0.561598545034334,-0.35881069372824864,0.7890474569502083
mp-571166,CaBr2,1.452824363247458,-0.365379474108832,-0.31712193662549404,-0.22970369072723962,-0.5877240103892353,-0.5942293021043804,0.4244857324254311
mp-1039,MgTe,0.14996485333243306,-0.34890678934957275,-0.13472917980887592,-0.3895732263877234,-0.08263168019447902,-0.3224310869858065,-0.28916481634062513
mp-2758,SrSe,0.06892574506020671,-0.14866071524482766,-0.15848621956230102,-0.06362562941003809,-0.13488261090428144,0.13809757563186087,-1.0658765110625477
mp-2507,GaS,-0.14925646951886445,-0.3710419594948273,-0.14162638489857995,-0.4159594604287741,-0.10004865709774649,-0.46818924777265797,0.3295482564261647
mp-720,TlF,0.673602168322204,0.315663086406792,-0.2642433642710964,0.7434827059632777,-0.4222627298081944,2.060762788642632,0.28916423739073827
mp-568656,SiC,-0.06821736124663812,-0.2191843968704063,-0.009813132073124863,-0.3205033784567377,0.20474843870943413,-0.6082537304037732,0.44659471333207434
mp-562100,NbS3,-1.0718555483103651,-0.2325684532373044,0.16568241965378921,-0.518400133764618,0.5530879767747833,-0.21017572713639335,1.6531076532607878
mp-9947,SiC,-0.16795780219707043,-0.20322648350987388,0.010878483195987245,-0.31739911562837875,0.24829088096760302,-0.6085533976751276,-0.19983485572611873
mp-29172,SeF4,1.2595772589059946,-0.4168566139815171,-0.3784304263117523,-0.24522500486903417,-0.7967277332284447,-0.7193703546220391,1.8302638556506114
mp-9946,ZnS,-0.04951602856843186,-0.28558990730617007,-0.10560764720790329,-0.32360764128509656,-0.012963772581409114,-0.11524113557127305,0.786789166087566
mp-539,Ga2S3,-0.2614644655881009,-0.23411276743348494,-0.10560764720790329,-0.2460010705761239,-0.012963772581409114,-0.44978967731148883,0.6295651621731768
mp-7667,K2S3,-0.5170493455235843,-0.3483920179508459,-0.2573461591813923,-0.26462664754627735,-0.4048457529049269,-1.2913752421835978,1.2175915251774123
mp-2517,Ca2Si,-1.1404271014637875,0.7537335467233424,0.6523185565384637,0.4757400370173221,1.3368519374218193,-1.2116038145490173,1.7009075133859515
mp-566285,FeF3,0.34944573523329825,-0.4441394981140402,-0.3853276314014563,-0.27937189598098217,-0.8228531985833459,-0.9489154844796218,1.2472552984954062
mp-22872,SbCl3,1.0102261565299138,-0.36589424550755884,-0.3293836345627457,-0.21806270512089376,-0.6225579641957701,-0.9338122540033528,4.210015750457629
mp-2160,Sb2Se3,-0.8474395561718919,2.509618787780631,0.6523185565384637,3.1229001639003804,1.3368519374218193,0.6924820276377721,4.425194394112804
mp-22855,HgCl2,0.4678875088619368,-0.4961314093854522,-0.3194210049887288,-0.42449618320676114,-0.596432498840869,0.24927413330439727,2.3142901555958098
mp-2184,As2O3,1.1785381506337682,-0.5635664626186696,-0.3408789763789191,-0.504430951037003,-0.6661004064539389,-0.5342359143792001,2.3859990540975433
mp-7623,MgAs4,-0.8162706683748818,0.13652263964984782,0.5082436057757569,-0.3088623928503918,1.1278482145826096,0.1642884951482479,3.245054840894513
mp-22889,ZnCl2,1.1972394833119746,-0.4971609521829059,-0.34011262025784095,-0.40509454052951793,-0.6573919180023049,-0.9062428650387343,1.7664119775133913
mp-30106,AsCl5,-0.42354268213255386,-0.6026890889219103,-0.360804235526953,-0.5432342363914893,-0.7357683140670086,-1.324278708578327,2.6406678517881117
mp-561258,ZnS,-0.05574980612783404,-0.282501278913809,-0.10254222272359038,-0.32205550987091713,-0.0042552841297751835,-0.11512126866273124,2.4504851412979187
mp-17173,Rh2S3,-1.2027648770578079,0.6451167815919766,1.3826559399260143,-0.42760044603511993,2.2599517132949947,1.2312238480789761,1.5915669331952345
mp-568233,CdI2,0.15619863089183525,-0.21815485407295263,-0.19680402561621238,-0.12959121451266484,-0.2393844723238859,0.5241888880450586,0.7586001447820826
mp-713,KAs,-0.9035435542065103,-0.1018165179606842,0.04153272803911637,-0.19555679961529168,0.309250300129039,-0.7802627441612829,3.682673987403379
mp-13456,ZnS,-0.04951602856843186,-0.2835308217112627,-0.10330857884466858,-0.32283157557800685,-0.0042552841297751835,-0.11524113557127305,0.3708161450770216
mp-23184,BCl3,1.6149025797919105,-0.6474742006111464,-0.3998883977019426,-0.5711726018467195,-0.8751041292931484,-1.6710536749898082,1.1480315304415243
mp-19795,InS,-0.47964668016717205,0.01966953213885263,0.11663562790478263,-0.08845973203690938,0.45729460380681236,0.3418113866986817,0.397018042189465
mp-7709,ZnF2,0.8980181604606771,-0.32934547619795235,-0.36003787940587484,-0.13191941163393406,-0.7270598256153749,0.338095512533885,-0.22480276615968722
mp-1958,SrTe,-0.22406180023168878,-0.12240737390975825,-0.10330857884466858,-0.07992300925892236,-0.0042552841297751835,0.3087880533954105,-0.9284725359653083
mp-1541,BeSe,0.34321195767389606,-0.36332038851392456,-0.09564501763388635,-0.4508824172478118,0.013161692773492292,0.005165174058983979,-1.3513875641525381
mp-252,BeTe,-0.06198358368723594,-0.3231682194132302,0.012411195438143736,-0.4997745567944646,0.24829088096760302,0.47845966243635485,-1.2416940920336248
mp-7826,HgO,-0.5045817904047802,-0.22896505344621643,-0.12783197471917188,-0.21573450799962454,-0.06521470329121154,3.3994364232376633,-0.5851239443301596
mp-2076,ZrSe2,-1.1154919912261794,2.2419376604426686,0.387159338645397,2.987864730866768,0.9362614686466674,0.4488525360265255,-0.8481462164541907
mp-11327,Rb2Se,-0.19912668999408062,-0.41119412859552174,-0.3017948142039295,-0.3142948528000199,-0.5354730796794328,-0.652604486564246,-0.33337593078043504
mp-7808,BaP3,-0.9658813298005305,0.07783870019498675,0.21243014303956106,-0.09777252052198611,0.6401728612911206,-0.25146987712905,0.3754641569805584
mp-30139,BeBr2,1.907890125083806,-0.5944527465422806,-0.36310330389018775,-0.5284889879567845,-0.7357683140670086,-0.8576967670792978,0.38033888092304113
mp-30373,RbAu,-1.090556880988571,-0.254703623382559,-0.15005630223044047,-0.2320318878485088,-0.11746563400101397,1.2791706114957038,-0.9470717146692953
mp-557835,TlF,0.5426928395747613,2.20899229092415,-0.24738352960737542,3.5807789310833193,-0.37872028755002574,2.2574044521054852,-0.7511220486502689
mp-11714,SiC,0.06269196750080482,-0.21815485407295263,-0.009046775952046652,-0.31972731274964794,0.20474843870943413,-0.6082537304037732,-0.8467663900744418
mp-550172,SnO2,-0.8162706683748818,-0.1126267173339481,-0.18837410828435186,0.020965532662742124,-0.2132590069689849,1.4629865157445823,-0.9335028099706677
mp-27630,CrCl3,-0.4422440148107599,-0.48635075280964196,-0.24738352960737542,-0.48270111123849063,-0.37001179909839216,-0.9314748492867871,0.34235900668316055
mp-223,GeO2,0.704771056119214,-0.43332929874077625,-0.31712193662549404,-0.33214436406308356,-0.5877240103892353,-0.08611347679561113,-0.38515754193001306
mp-28483,WBr6,-0.654192451830429,-0.3247125336094107,-0.11863570126623316,-0.36939551800339043,-0.03908923793631013,0.16836397003866982,0.8225500494801178
mp-27987,BrF5,0.8232128297478526,-0.5980561463333687,-0.38839305588576917,-0.5083112795724516,-0.8315616870349797,-0.7850574205029557,0.36433099543915404
mp-571518,WCl6,-0.12432135928125632,-0.5064268373599892,-0.28340226729805207,-0.4764925855817728,-0.48322214896963056,-0.6894635609408553,0.5179370963280476
mp-7812,GeO2,0.7234723887974199,-0.46678943965802167,-0.3324490590470586,-0.3670673208821213,-0.6399749410990374,-0.30211364598796825,0.22887279035791747
mp-7955,Li3Sb,-1.021985327835149,-0.1229221453084851,0.07985053409302767,-0.26617877896045683,0.38762669619374246,-0.7245246316893372,-0.07609729181490767
mp-402,CdP2,-0.39237379433554365,-0.1558675148270036,0.1848413226807449,-0.4221679860854919,0.5879219305813183,-0.100197838549275,1.249747416148601
mp-19395,MnO2,-0.6417248967116249,-0.031807607733832476,0.10820571057292216,-0.15752957996789504,0.43987762690354487,-0.10990705814116204,-0.2278039702625746
mp-757,Li3As,-0.9222448868847163,-0.13836528727029065,0.023906537254317108,-0.23280795355559852,0.27441634632250406,-1.0379765975261932,-0.378911843974242
mp-554278,TiO2,0.34944573523329825,1.065170242953087,-0.08031789521232179,1.6871786057843856,0.047995646580027244,-0.3421491934409358,-0.20244677472949835
mp-555763,ZnS,-0.037048473449627785,-0.2799274219201747,-0.11633663290299845,-0.3042059986078534,-0.03908923793631013,-0.11428220030293834,-0.46159560953062306
mp-14018,K3As,-1.252635097533024,0.2770552315022782,0.5021127568071311,-0.0907879291581785,1.1104312376793422,-1.2714174019113849,1.4648788949054956
mp-23225,BBr3,1.0663301545645318,-0.6387230868327899,-0.3853276314014563,-0.5727247332608989,-0.8228531985833459,-1.0838856234977097,1.8834829372316746
mp-2008,FeAs2,-1.1466608790231896,1.7580525456394287,1.7911237524607095,0.8366105908140449,2.695376135876681,1.9402965455581043,-0.7641154515313827
mp-2150,BaTe2,-1.1092582136667772,-0.07453363382816112,0.12123376463125203,-0.23513615067686772,0.46600309225844627,0.7525353488172233,0.7507902522031051
mp-2074,Li3Sb,-0.884842221528304,0.38773108222855107,0.22545819709789092,0.3562259181255041,0.6575898381943881,-0.5003135792618655,-0.9836692275050237
mp-22691,InSe,-0.9845826624787366,-0.2624251943634618,-0.005214995346655527,-0.3903492920948131,0.21345692716106807,0.45418661345663675,-0.37233927011888984
mp-31040,NbCl4,-0.6479586742710269,-0.4364179271331375,-0.28186955505589556,-0.3724997808317494,-0.4745136605179968,-0.9598833066111983,1.387334164988544
mp-2079,Rb2P3,-0.8474395561718919,-0.34118521836866994,-0.20676665519022933,-0.3049820643149431,-0.26550993767878733,-0.9246424354999034,1.6944861743803334
mp-7956,Na3Sb,-1.0718555483103651,0.14218512503584313,0.28600033066307096,-0.07526661501638403,0.7620916996139929,-0.9227245649632343,0.7482713209197125
mp-570219,InBr3,0.2310039616046597,-0.3916328154439014,-0.2749723499661916,-0.3119666556787507,-0.4570966836147293,-0.006401982615301711,1.186321918101269
mp-557539,MoF3,0.9042519380200792,-0.5270176933090631,-0.36233694776910946,-0.42760044603511993,-0.7357683140670086,-0.08761181315238356,-0.41807484257323746
mp-567504,CrCl3,-0.37367246165733753,-0.5053972945625356,-0.2673087887554093,-0.4912378340164776,-0.43097121825982815,-1.0340809229985841,0.4850115049911186
mp-13868,PdF4,-0.8786084439689021,-0.4405360983229522,-0.13396282368779772,-0.5284889879567845,-0.07392319174284509,0.17178017693211167,-0.3183091760893643
mp-365,MgB4,-1.0967906585479734,0.5025251041446389,0.3342807662909992,0.41908724039977197,0.8491765841303304,-1.0083694711163638,0.13074294734940287
mp-567505,SiC,-0.2115942451128847,-0.2207287110665868,-0.011345844315281352,-0.3212794441638274,0.1960399502578006,-0.6096321998520041,0.016696401392085992
mp-13852,Ge3N4,-0.14302269195946243,-0.23514231023093862,-0.16001893180445745,-0.19245253678693275,-0.143591099355915,0.5605684947875004,0.11485575671481064
mp-30275,BaP8,-0.7664004478996654,-0.03798486451855474,0.30132745308463543,-0.3624109266395829,0.7882171649688939,-0.6330661804719296,2.4866681469399885
mp-554573,SiO2,2.1821763376974954,-0.5599630628275817,-0.38762669976469094,-0.4516584829549015,-0.8315616870349797,-1.2452864158492685,0.2342516225486577
mp-7931,SrP,-1.034452882953953,-0.10233128935941112,0.01777568828569135,-0.1722748284025999,0.25699936941923657,-0.4496098769486762,1.8217724538858937
mp-9922,HfS3,-0.6167897864740168,-0.26654336555327657,-0.059626279943209674,-0.34145715254816034,0.09153808883819574,0.5422887912348731,0.13081839165676376
mp-304,Ca2Ge,-1.1279595463449834,0.778442573862231,0.7136270462247216,0.4509059343904508,1.4239368219381567,-0.7166134157255774,1.7751137781498472
mp-685146,CdTe,-0.9347124420035203,-0.11828920271994343,0.14192537990036413,-0.32205550987091713,0.5095455345166148,0.7735719912663124,-0.21461783653553004
mp-23870,NaH,1.0102261565299138,-0.2284502820474896,-0.31558922438333764,-0.02482234405555175,-0.5790155219376015,-1.6735708800691864,-1.4155215680184083
mp-32669,Ag2S,-0.5108155679641823,-0.15792660042191095,0.12276647687340844,-0.3624109266395829,0.46600309225844627,1.340122934489218,-0.3931864862061065
mp-558852,FeF3,0.4491861761837306,-0.3154466484323274,-0.35620609880048365,-0.11484596607796008,-0.7183513371637411,-0.6274324357704641,0.12946609506921802
mp-862868,PbBr2,0.28087418207987597,0.37022885467183814,-0.18147690319464782,0.7419305745490983,-0.1958420300657174,0.5694985794738658,0.7275552633811855
mp-753746,Rb2O,-1.040686660513355,-0.2943410210845265,-0.23282276330688906,-0.2079738509287273,-0.33517784529185723,-0.5755300643718566,-0.7210242698742358
mp-20027,FeP2,-1.0531542156321592,1.1748165508819064,1.2109921688044913,0.5448098849483078,2.0596564789074185,0.5671611747573004,-0.9263787425063335
mp-556585,MnF2,0.40554973326791643,-0.36589424550755884,-0.3730659334642047,-0.17382695981677931,-0.7793107563251772,-0.23708584810403174,-0.036956533578208085
mp-867785,RbF2,-0.48588045772657407,-0.5846720899664706,-0.3991220415808644,-0.47726865128886253,-0.8751041292931484,-0.8354015220905195,-0.20136094450386963
mp-24084,KH,0.8169790521884507,-0.3324341045903135,-0.34700982534754493,-0.1497689228969978,-0.6835173833572064,-1.6455220234704009,-1.2344680750382386
mp-7897,K3P,-1.1902973219390038,0.05158535885991736,0.11893469626801739,-0.042671855318615434,0.46600309225844627,-1.4898149092745785,1.2638123124527543
mp-714882,MnO,-0.2739320207069049,0.17770435154799594,-0.18071054707356962,0.4509059343904508,-0.1958420300657174,0.6016828444173442,-1.2429148719355112
mp-632326,HCl,2.3068518888855363,-0.6181322308837158,-0.3991220415808644,-0.5277129222496948,-0.8751041292931484,-1.7495665000846996,-0.728130177781453
mp-2672,K2O2,0.137497298213629,-0.4359031557344106,-0.360804235526953,-0.2917889472944178,-0.7357683140670086,-1.1235615702250517,-0.08358047098322952
mp-754815,YBr3,1.1598368179555623,-0.468848525252929,-0.3163555805044158,-0.3864689635593645,-0.5790155219376015,-0.4226398225267671,1.510036275457712
mp-634859,CaO2,0.3806146230303083,0.249772347369755,-0.2964303213563819,0.6767410551535613,-0.5180561027761653,-0.6208996892549351,-1.318915515549543
mp-554405,ZnS,-0.03081469589022589,-0.2876489929010775,-0.10560764720790329,-0.3267119041134555,-0.012963772581409114,-0.11488153484564763,0.3705273799726318
mp-23710,MgH2,0.9915248238517075,-0.2284502820474896,-0.25274802245492295,-0.08845973203690938,-0.3874287760016594,-1.6558905110592683,-1.0785572360548592
mp-24721,RbH,0.4990563966589469,-0.3036069062616098,-0.3408789763789191,-0.11251776895669088,-0.6661004064539389,-0.9446602092263874,-1.1441405367394173
mp-22142,SiSe2,0.03152307970379449,-0.5331949500937855,-0.2849349795402085,-0.5152958709362592,-0.48322214896963056,-0.9506535546534781,0.7305754940818081
mp-14017,K3Sb,-1.078089325869767,-0.04879506389181856,0.06452341167146318,-0.13890400299774158,0.3527927423872075,-1.1640765853121864,1.9233589744196489
mp-684969,Sc2S3,-0.7414653376620574,0.47627176280956957,0.06375705555038497,0.6534590839408694,0.3527927423872075,-0.776906470722112,0.48666911012591585
mp-27639,IBr,-0.448477792370162,-0.2670581369520034,-0.20676665519022933,-0.19322860249402246,-0.26550993767878733,-0.4627353034340054,0.35645531909090555
mp-556742,GaS,-0.06821736124663812,-0.37207150229228103,-0.14162638489857995,-0.41751159184295356,-0.10004865709774649,-0.46165650125712887,0.32307012766950827
mp-38970,Ga2Te3,-0.9222448868847163,0.049011501866283155,0.3388789030174686,-0.26928304178881574,0.8578850725819639,0.623198954500601,1.6987368978628423
mp-570081,CuI,-0.30510090850391525,-0.3468477037546654,-0.13702824817211062,-0.38414076643809525,-0.08263168019447902,0.8992524448724091,-0.5669352599205022
mp-27729,ICl3,-0.21782802267228674,-0.5182665795307068,-0.3132901560201029,-0.46407553426833714,-0.5703070334859678,-1.0235326350469038,1.4999645126078052
mp-27770,RhCl3,-0.37367246165733753,-0.4806882674236466,-0.17841147871033491,-0.5440103020985789,-0.1871335416140835,-0.4177252792765525,0.3360516699712231
mp-715434,NiO,0.12502974309482492,-0.018938322765661198,-0.16691613689416146,0.14047965155456005,-0.16100807625918245,1.4918744407031608,-1.327429961666584
mp-11342,GaSe,-0.5606857884393985,-0.3139023342361469,-0.055028143216740266,-0.41751159184295356,0.10895506574146321,0.13641943891227507,-0.5602235226134902
mp-23933,AlH3,0.05022441238200074,-0.15741182902318412,-0.21136479191669866,-0.023270212641372263,-0.27421842613042086,-1.6345542013388243,-1.0078563798713298
mp-568690,CdBr2,0.4741212864213387,-0.35971698872283664,-0.27343963772403507,-0.26540271325336706,-0.44838819516309564,0.236388440636152,-0.6957274597719697
mp-32616,Ga2S3,-0.1928929124346786,-0.24646728100292936,-0.09104688090741701,-0.27937189598098217,0.021870181225125837,-0.4249172937890616,0.6016519615516053
mp-11718,RbF,2.119838562103475,-0.3864851014566329,-0.397589329338708,-0.18003548547349713,-0.8751041292931484,-0.3090659266833938,-1.2237474660831444
mp-558134,TlF,0.555160394693565,1.2721083452412814,-0.24891624184953182,2.169891475594196,-0.37872028755002574,2.2385254140101494,0.21437212484996515
mp-715460,CoO,-0.9534137746817266,-0.22227302526276735,-0.0657571289118355,-0.26850697608172597,0.08282960038656181,0.5689591783854279,-1.211434212855677
mp-568722,CdBr2,0.4616537313025347,-0.3494215607482996,-0.2688415009975657,-0.2545377933541109,-0.43097121825982815,0.27426638373536677,0.28993207164464685
mp-555410,ZnS,-0.037048473449627785,-0.28713422150235063,-0.10407493496574687,-0.32748796982054523,-0.0042552841297751835,-0.10655078470199095,-0.0511401581977048
mp-27725,AuI,-0.018347140771421813,-0.4987052663790864,-0.1975703817372906,-0.5517709591694763,-0.2393844723238859,1.5409000062967642,1.5599587835906634
mp-545820,SnO,-0.9845826624787366,0.10409204153005623,-0.015943981041750686,0.17307441125232859,0.18733146180616667,0.9913701640867971,-0.13588099144520868
mp-27666,IrCl3,-0.14302269195946243,-0.5131188655434382,-0.2151965725220898,-0.5556512877049249,-0.28292691458205477,0.4211033466990947,0.3735901190310123
mp-27678,Y2Cl3,-0.8474395561718919,-0.2526445377876516,-0.055028143216740266,-0.32515977269927604,0.10895506574146321,-0.4518873482109708,1.1141532409240984
mp-7868,PtO2,-0.37367246165733753,-0.282501278913809,0.014710263801378437,-0.4407935630556453,0.25699936941923657,3.0155626486324882,-0.86888422070221
mp-15668,NaSe,-1.021985327835149,-0.23050936764239696,-0.07418704624369596,-0.27238730461717464,0.06541262348329434,-0.5639629076975712,0.4337045823315304
mp-11674,Al2Se3,-0.19912668999408062,-0.27941265052144787,-0.10100951048143396,-0.31895124704255823,-0.0042552841297751835,-0.28988722131670275,0.969881491963711
