material_id,formula,cluster,PC1,PC2,PC3,PC4,PC5,PC6
mp-555235,SiO2,2,-1.8679576818160306,0.12708814288352072,0.8816621598410823,-1.178442577943327,0.9618735796651998,-0.17548231845089707
mp-13682,PdS2,1,1.0541109864695153,-2.2192069100554885,-0.03889831506496607,-0.6004949610403595,0.19903060017623478,-0.28930532763853095
mp-9062,RbS,1,-0.6275851931907077,-1.8780566600794881,1.900153755814865,1.017337281089715,0.0792350547334495,0.20797031258596818
mp-1345,CaP,1,0.22171088472926145,-1.5556634155212867,1.0481634012798888,0.0337628188210321,-0.8357729575645628,0.004761455002056968
mp-22908,BiCl3,1,0.18098518262986124,0.5406166313930394,3.5898277100824076,2.7499887477676834,1.0512262368164738,-0.9176281121134194
mp-23312,MoBr3,1,0.4014276905862079,-3.9066356344953976,1.8454808285524111,1.0221019759693173,0.9701925551772669,-0.15161757662458258
mp-9063,RbSe,1,-0.22775012073044107,-2.4736698901704326,1.9407512701821685,1.4392472894289863,0.2375638832512427,0.21998285161960532
mp-23280,AsCl3,1,-1.2188932021831862,-3.048601430559764,2.996081119271351,0.29057528647125336,1.7721925319283927,-0.21145304648785607
mp-1943,GaSe,1,0.39933755019425476,-1.3767911756144202,-0.2097314428717396,-0.20592061195647257,0.1431710735975214,-0.14902594094456129
mp-7456,SnF2,2,-0.7704276523720693,0.7031152400932893,0.6848021225823219,1.0964030615767801,0.4649833131831585,0.2454477852905535
mp-29422,HfCl4,1,-1.1465449563125594,-1.0302507270150751,1.2166260480122968,-0.09515249518889944,1.2251154513692157,-0.07673292823071177
mp-9984,SnS2,0,-0.0427208078975207,-0.11412526269631124,-0.055365674915366064,0.06308920554428864,-0.45698743993540847,0.06782652400410821
mp-9816,GeF4,2,-1.6415606018780924,0.4223774107926492,-0.1279621929215368,-1.7218366076854363,0.9536039348487546,-0.33888851349782156
mp-1224,HgO,0,1.4288392989236167,-0.13959656304122636,-2.317057947024972,1.613935133584932,1.4113206701071257,0.20159478978829404
mp-558836,MoF6,2,-1.245575906592328,-0.46451376965508795,0.057472239140022564,-1.6088553247325967,0.572939047920745,-0.40733939044381556
mp-9920,TiS3,0,0.5700948191276257,-0.9646209824819317,0.03593030182496817,-0.6072487266925733,-1.0485935833839222,-0.09091783658742719
mp-557308,ZnS,1,-0.05729999495320825,-1.908008093526025,1.3132170183910636,0.6836538048364615,0.8159786271243424,0.015303091928069801
mp-9064,RbTe,1,0.11685419731456517,-3.384774727277079,2.3837962205446,1.7910748644701127,0.534175817039233,0.18304995030580157
mp-561664,TeF4,1,-1.2225981402858512,0.1031919644807677,1.5462642067970804,1.2615901950871926,1.0093048871804402,0.31628208819739234
mp-1922,RuSe2,0,2.502162247870804,-0.9167096536387146,-0.9325245757322509,0.6515463237513133,0.9432267981738582,0.07514118603177686
mp-23230,PCl3,1,-1.2608303085946437,-3.3863666816410314,3.1169200812096505,-0.08606007298520094,1.7502835526271419,-0.35908475364917114
mp-9889,GaS,0,-0.14568465330010472,-0.4373914129668931,-0.5834582230489896,-1.000798253896182,-0.38143394602971586,-0.20308647417495654
mp-2418,PdSe2,0,1.6311933073539913,-2.218020258719914,-0.28003081892996834,0.021790157321278474,0.8022656443632646,-0.16751360413674762
mp-27529,PI3,1,-0.20425073023491921,-2.7535652294292676,1.134988346091388,-0.20905192470566225,1.0037974663896734,-0.3560954840073184
mp-7441,KP,1,-0.2581354718715599,-2.3135426644900567,2.3418214448533003,0.7310761437454957,-0.16981289264686047,0.09052584464958385
mp-7595,GeF2,2,-1.141417420604383,1.4158510876929027,1.301666066051007,0.8817813905880806,0.2924214471472642,0.0026563430630364405
mp-1554,KTe,1,0.1411085985998297,-3.1378037044134612,2.1074221668701023,1.3530664079414525,0.10589965347797838,0.1264266440518483
mp-9854,YP5,1,1.0695521067650264,-1.960631921194486,0.30348460157675977,-0.7427798607224462,-0.45964036792514584,-0.19900657694554044
mp-10281,ZnS,0,-0.07572918307989264,-0.5031420470704528,-0.25064393560277787,-0.40744863357659117,0.03385080752177192,-0.09082928767614443
mp-588,GaF3,2,-1.3400105772524822,1.2690777085449156,-0.2286507479582507,-0.182734135558645,0.7498606496147878,0.14661803985497393
mp-10694,ScF3,2,-2.165094452795562,1.9443143634128945,0.41040251872572525,-0.8722807882254576,0.6134759207618868,0.0772312983942635
mp-30034,MgBr2,2,-1.2609109399340748,0.7065257840066523,-0.18931483825348394,-0.9504079095488197,0.5244760709473921,-0.08417427558480992
mp-571035,OsCl4,0,0.3971477957153572,-1.3652858734884785,-0.9023517001435096,-0.7163136066941029,-0.541078685146992,-0.2727247140938969
mp-541582,ReSe2,0,1.9242224691263623,-1.9901319203910448,-1.284949071661025,0.46635155591222277,1.8328390555818526,-0.19222446538702795
mp-1253,BaSe,2,-0.08404235628082583,0.8830983021990477,-0.7155109156479158,0.24778057411714235,-0.35054437756974566,0.13010100872295113
mp-1394,Rb2O,2,-0.3769428179740946,1.006571200971445,-0.312949792974243,0.5205148318784013,-1.100664767665791,0.24506497902958416
mp-570886,BeI2,1,-0.7712268055050904,-1.146105335081349,0.29130216880123233,-0.970363135873006,1.2641662750877543,-0.3887394177736164
mp-571166,CaBr2,2,-1.3703867548461668,0.3783157647472075,0.7523018792863065,-0.15601616521722586,0.7250409954514234,0.0796270677553653
mp-1039,MgTe,0,-0.22697723453808816,-0.48112227129882074,-0.33881398616391406,-0.8085882487762378,0.04007581364447008,-0.18340361791281487
mp-2758,SrSe,2,-0.23806585954714332,0.7735192226530881,-0.7462916197461009,-0.15428236197472137,-0.3156723726593826,0.07112117641828435
mp-2507,GaS,1,-0.13293360662157366,-1.0410217373196127,0.03405727552900271,-0.5956019654733242,-0.02953788593078064,-0.17648680828290197
mp-720,TlF,0,0.09646448874054032,1.2969807354002754,-0.4284997043071981,1.991114933827746,1.281572032066243,0.21832282414357243
mp-568656,SiC,1,-0.11450128428750467,-0.9000898995270153,0.3337797147279921,-0.5714219078876788,-0.03989218637016234,-0.13880884657050527
mp-562100,NbS3,1,0.8739485032335254,-2.60893555812272,0.46031740225777135,-0.2966424414085107,0.12585126590763815,-0.2549959202102573
mp-9947,SiC,0,-0.04341236005567596,-0.5811087537097133,-0.0828238393627319,-0.845465328582555,-0.31029843044105526,-0.16446421713413764
mp-29172,SeF4,1,-1.4698650420065125,-0.3480685443332985,1.6954841269588667,0.6444485377889336,0.8887916030573384,0.23560960088494307
mp-9946,ZnS,1,-0.07376997645228425,-0.9667791209339639,0.27074751190799745,-0.037819362803262487,0.29234159561928413,-0.05338111704432951
mp-539,Ga2S3,1,-0.1601508992552454,-0.7795943361805368,0.4081914028126611,-0.02429363199155352,-0.16748518374914437,0.004429591473824753
mp-7667,K2S3,1,-0.6273560137894791,-1.077184540883734,1.2099154694078869,0.1976915452492555,-0.7404796422193748,0.1208229213404963
mp-2517,Ca2Si,1,0.8300853453431903,-1.1542729934914584,1.9623939051939594,0.2315322611363769,-0.862731629672597,-0.01353586541835312
mp-566285,FeF3,1,-1.1562599427972762,-0.43376640581858783,1.2640395535243991,0.513414248230043,-0.06922811818953405,0.25554557786759013
mp-22872,SbCl3,1,-1.3404064823948778,-1.8815870452720482,3.2462040786173576,1.5268437222258706,1.397300621585493,0.27936741653794656
mp-2160,Sb2Se3,1,1.9846373472070153,-0.901718119302398,3.6365610586824086,3.1836370865668475,0.8754312678225157,-0.5163267972887673
mp-22855,HgCl2,1,-0.43923413653388316,-1.6106677788631232,1.0206950256301535,0.819769138010732,1.2921735325097734,0.048486642773723304
mp-2184,As2O3,1,-0.9345398269756494,-1.8642904836012588,1.4503126212197157,-0.12941006284971462,1.56255410157122,-0.22584507583673652
mp-7623,MgAs4,1,1.1392166786479019,-2.826644402930115,1.6625498714637459,0.751555717054019,0.912409305919095,-0.008093058816338119
mp-22889,ZnCl2,1,-1.2792414874297693,-0.9739388139969206,1.5015011489857382,-0.05968624146798565,0.9639899540467712,-0.021962801623649417
mp-30106,AsCl5,1,-0.4436247835731085,-2.9673939831679066,1.6289445825730469,-0.18920438254033534,0.15459948128007145,-0.28078051764518125
mp-561258,ZnS,1,-0.06811543271192533,-1.902739875465663,1.3115095795532195,0.6884815027166975,0.8179267753946835,0.01697602951840001
mp-17173,Rh2S3,0,2.64321613797022,-2.0099770604089615,0.2553784648445426,0.020544179431304144,0.9204973490029105,0.04276976994185601
mp-568233,CdI2,1,-0.17645003056366895,-0.24711941662597267,0.15028103896505962,0.7909812880329304,0.545078664643167,0.16912692886922334
mp-713,KAs,1,0.19023025058340168,-2.7880863007144514,2.435117727612594,1.1965560462604987,0.2099372252685888,0.1175838032579332
mp-13456,ZnS,1,-0.07059332233320584,-0.7333645640177258,0.011529533642367164,-0.22141584444564666,0.16072056672253773,-0.07156577619681935
mp-23184,BCl3,1,-1.3989454907898369,-1.7000246002385186,1.1236304897894647,-1.9003338571811768,1.0896874334962363,-0.6645522506302977
mp-19795,InS,0,0.5040079038526026,-0.550870541944497,-0.06459083803820337,0.25266828644886097,0.05286506864659598,0.025164763819308277
mp-7709,ZnF2,2,-0.8999298791837587,0.9116527872153413,-0.1572723954430969,0.4975158603296516,0.49508721198926975,0.2534223359062654
mp-1958,SrTe,0,0.05174388235003294,0.5003839305720928,-0.8279604115594401,-0.0541906648552277,-0.341301492704004,0.06222424411858928
mp-1541,BeSe,0,-0.056876789376954055,-0.05517872589630931,-1.24575011137476,-1.4467103486841508,0.13138305143170162,-0.33673098417283603
mp-252,BeTe,0,0.5040894028334948,-0.4784692290440447,-1.5738616893503525,-1.350000150769345,0.24786916229591238,-0.3843714008993793
mp-7826,HgO,0,1.3732087614585293,0.20356526660161622,-2.4964424204738624,1.522089316984424,1.312220817905214,0.21197941223022113
mp-2076,ZrSe2,0,1.6748952742605632,1.9073604537199818,0.2940704131114855,1.031865104432139,-1.1984959429495121,-0.6708772828636291
mp-11327,Rb2Se,2,-0.576931087342598,-0.07519731171488725,-0.09408918925913129,-0.25458824421043613,-0.6570147767281176,0.07466332938421186
mp-7808,BaP3,1,0.6207959814982661,-0.8358812352211702,0.1700885285235962,-0.036122643248887434,-0.5788954106343382,-0.0050290501197544635
mp-30139,BeBr2,2,-1.3497311579213505,-0.6413790938066807,0.43885491997591924,-1.5141091015871768,1.3338988904088893,-0.4507355625963505
mp-30373,RbAu,0,0.7885928582626323,0.01927573867589182,-1.6669080692949116,0.5114746532574472,-0.3847599845921478,0.13322110184232475
mp-557835,TlF,0,1.0853508043054063,2.91408504800677,-0.3790289991400168,2.083438202232788,0.7891653316567985,-0.8660901585276108
mp-11714,SiC,0,-0.170998504645645,-0.12310659142010753,-0.45012522998169424,-1.1750720983467922,-0.3561795948193843,-0.2027720427105059
mp-550172,SnO2,0,0.5926707887563564,0.6423340049471656,-1.4920352023416188,0.9992773792280529,-0.271328047227581,0.2585520645864584
mp-27630,CrCl3,1,-0.25054371945130527,-1.3745611220370717,0.12761098977694296,-0.8152570342807258,-0.45261341156437807,-0.2388405980646493
mp-223,GeO2,2,-0.7755282010178516,0.3187060121129865,-0.2907316040964575,-0.2753663017438801,0.29498568024194183,0.037267389649989775
mp-28483,WBr6,1,0.31993895649055426,-1.3170497791095344,-0.03348108415967918,0.1988156919250917,0.05768666218381467,-0.03434395003001461
mp-27987,BrF5,1,-0.9702290254629541,-0.7792317745676796,0.28093586412725874,-0.892228863338091,0.4707418777871857,-0.24019388744585685
mp-571518,WCl6,1,-0.37320980052758673,-1.2445442661039077,0.18321042508539107,-0.6025883224112046,-0.07814843267044523,-0.19536490831375278
mp-7812,GeO2,2,-0.8671600147278833,-0.11203311535835585,0.17652430651811837,-0.17552345413139356,0.41009248178356855,0.028898085674086662
mp-7955,Li3Sb,0,0.3521240210359718,-0.8968869769001656,-0.03217701870176156,-0.5684773540802298,-0.9676972250874744,-0.08761521469048102
mp-402,CdP2,1,0.5487545956824648,-1.807458221013265,0.4106842748911529,-0.3554324335689403,0.44380987362568675,-0.20117873601487749
mp-19395,MnO2,0,0.4121324616364099,-0.41358874364783843,-0.2926850731843804,-0.2878715370592102,-0.47061708725270285,-0.038160380550467374
mp-757,Li3As,0,0.09325714986953726,-0.5989756426674088,-0.001975625268448396,-0.7405373707343761,-1.2179563296552054,-0.08068431359837243
mp-554278,TiO2,2,-0.1972471526936333,1.6084108066384355,0.8750938751739532,0.684326916518167,-0.4184843814402431,-0.268486188919082
mp-555763,ZnS,0,-0.10970984476855349,-0.19380364484000584,-0.4837732869244136,-0.5169008866597892,-0.12289622233047039,-0.08148427580540177
mp-14018,K3As,1,0.7100771696329392,-1.71526441466874,1.4420535306179856,-0.2669899052377505,-0.8853344607903054,-0.043338296757706056
mp-23225,BBr3,1,-0.9020054336340125,-2.3085929762407775,1.1499743603591421,-1.1669160966956045,1.2585520484726487,-0.5801702324173793
mp-2008,FeAs2,0,3.326032297517669,0.7691750300967412,-0.7369409168657429,0.10357567147470421,0.2675957914747706,-0.002705104760485669
mp-2150,BaTe2,0,0.9976006239044481,-1.2364788816158985,-0.31304455928485425,0.5540624492990617,0.02795326565145922,0.038545101136666884
mp-2074,Li3Sb,0,0.4600993829224003,0.5283191585147653,-0.23104926980190094,-0.3089263905460875,-1.2769726715068859,-0.022068206280443665
mp-22691,InSe,0,0.7587469225669481,-0.9082610000365079,-1.0211242283620632,-0.3152803426484324,-0.31787595459409,-0.12196145376482989
mp-31040,NbCl4,1,-0.40051259709157844,-1.4730938808725897,0.9782257265415376,0.2455946161275773,-0.5090600032780567,0.06631093389055287
mp-2079,Rb2P3,1,-0.21767110535378162,-1.6440345044578404,1.1802749222045374,0.460834564079184,-0.5414500928036622,0.0964725615881551
mp-7956,Na3Sb,1,0.49844197419761926,-1.1318261533897094,0.7884329821815201,-0.2256633522068756,-0.8818956204259378,-0.028348872100122352
mp-570219,InBr3,1,-0.4645213451932782,-0.775421944047282,0.5648465087789268,0.5201858797677913,0.520768286859326,0.10883824162996149
mp-557539,MoF3,2,-0.8553215255416996,0.17315771886388803,-0.3956783299432368,-0.5312001923570427,0.5034274485785917,-0.05393858316940007
mp-567504,CrCl3,1,-0.3365716683665341,-1.4587883312264327,0.26919027876211127,-0.8296987958083607,-0.4100275629223425,-0.2502368381867474
mp-13868,PdF4,0,0.6169013045830325,-1.4302226434454173,-1.0732154910463683,-0.8386262024508541,-0.2210277741825597,-0.3407074186741986
mp-365,MgB4,1,0.4998503301757304,-0.20245120200271746,0.7637097492279186,-0.08760097306509758,-1.3237589928456923,-0.016303177928491053
mp-567505,SiC,1,-0.05337697138291718,-0.7130418874906282,0.03870612727537677,-0.7153053971100514,-0.28243011447891986,-0.1463901581575437
mp-13852,Ge3N4,0,0.058575408139476204,-0.17616561476447534,-0.39138510280700844,0.429062726733019,0.21704182106593986,0.1026759214596157
mp-30275,BaP8,1,0.6032081627684274,-2.5424868024913936,1.5169103386357543,0.07610915713921759,0.2557798137834639,-0.10822893110963676
mp-554573,SiO2,2,-1.8859156119763614,0.15904699832321786,0.859480956710221,-1.220463428931978,1.0236148976081136,-0.18857848332323432
mp-7931,SrP,1,0.33204023120576887,-1.699924196938164,1.0842966271281573,0.6646143889780398,-0.32928857005349593,0.08932592640147306
mp-9922,HfS3,0,0.5123586517015498,-0.8571591250686531,-0.6295232358287526,0.04923519676819065,0.07402817739370089,-0.04732136604348512
mp-304,Ca2Ge,1,1.0850554354071267,-1.1880244198034509,1.742590493704473,0.4314482675726884,-0.5342170432508003,0.010030864472200219
mp-685146,CdTe,0,1.0020653284306638,-0.8380927152530157,-0.9817993536832733,-0.11229851535679711,-0.05929401360876661,-0.0792778979295663
mp-23870,NaH,2,-1.6454426541416503,1.5197401973190203,0.28576311030954815,-1.053606102969241,-0.8911092558655038,0.05327445689725288
mp-32669,Ag2S,0,1.035022430572358,-0.6333263602038773,-1.3805148316408036,-0.11308283886568449,0.530525124654878,-0.11779037663561835
mp-558852,FeF3,2,-1.0685401738020386,0.4885699695509643,0.528542634610511,0.3240378382202264,-0.24778569009931078,0.2498608028742737
mp-862868,PbBr2,2,-0.1774074887030029,0.7053370093021166,0.5994263562018921,1.4252578438537737,0.38097430222739254,0.140465044082503
mp-753746,Rb2O,0,-0.10545657792048528,-0.042021468052880005,-0.4437262125797862,-0.08013594326755301,-1.375387555789566,0.13047023676789787
mp-20027,FeP2,0,2.109004333244738,0.511905808969584,-0.4246125518942226,-0.4621394472957612,-0.5273258954831992,-0.06861985414979133
mp-556585,MnF2,2,-0.9230087823642753,0.5447229150631683,0.16579992981963243,0.4325149175431251,-0.11058950943735035,0.2732872806699203
mp-867785,RbF2,1,-0.5295818876847883,-0.6742619658574305,-0.17590813243043962,-0.48837308970022847,-0.8040381429506194,-0.03426226776275891
mp-24084,KH,2,-1.5912700109068494,1.2314809656913945,0.27384158998293406,-0.9655389957419339,-0.9326079823858334,0.08557651771289064
mp-7897,K3P,1,0.10487093335725932,-1.368358050282447,1.3998120756851677,0.007120240428350325,-1.2081555586869637,0.0314330402408294
mp-714882,MnO,2,0.038046653602187515,1.3974909291482986,-0.8739463815353895,0.6089030486326696,-0.5763331922964086,0.15370833456080335
mp-632326,HCl,2,-1.9510713640075223,0.1672537467886651,0.33938120919680964,-2.4308533432885753,0.7386803046968382,-0.517217350455377
mp-2672,K2O2,2,-1.059054695348269,0.10596993971709821,0.45374063534407133,-0.21635276711571916,-0.6915255221413418,0.14955383139051912
mp-754815,YBr3,1,-1.0469581972361026,-0.7965327042534639,1.0818138352640942,0.06719087036087248,1.1208245944441027,-0.009563438124003024
mp-634859,CaO2,2,-0.8681245315511172,1.884338402068085,-0.022872041034136172,0.09360228017281123,-0.9109945214434834,0.06742959485519344
mp-554405,ZnS,1,-0.07927524611634414,-0.7348715664043546,0.009823528875268188,-0.23307071920628544,0.17697926924134097,-0.07543472232055325
mp-23710,MgH2,2,-1.4953332513617066,1.100555816273432,0.41205268470671175,-1.142948594124416,-0.6885325504697984,-0.01659368480299489
mp-24721,RbH,2,-1.1783661177201785,1.1620176429376214,-0.09060311634662142,-0.45050784272406774,-0.7700078968146887,0.15407169462276454
mp-22142,SiSe2,1,-0.4564746494319079,-1.5725709775191339,0.38931905765731106,-0.9180906761958909,0.055479337121817254,-0.3245457318140651
mp-14017,K3Sb,1,0.13141667076344277,-1.8001261215854603,1.5688761269797686,0.3562283434710493,-0.7117876445106476,0.05434761907922881
mp-684969,Sc2S3,1,0.09326573488726099,0.09927941843023402,0.9901071153500903,0.560654784141267,-1.014640691889273,0.0432920605291462
mp-27639,IBr,1,-0.28199809907658335,-0.4321969448459164,0.281352253827843,0.22793438466490512,-0.5245277025782494,0.12129846309984207
mp-556742,GaS,1,-0.1642511510217109,-1.012642774341148,0.03859491958272053,-0.625568298136424,0.03342212224333615,-0.1848225778628526
mp-38970,Ga2Te3,1,1.1527802427038691,-1.8620076267485979,0.40310063322205136,0.5473798363980572,0.5107796964519524,-0.007779240050144861
mp-570081,CuI,0,0.4333067570956772,-0.38003252218302175,-1.2643765386193124,-0.16669820499673788,0.2723015550087005,-0.08765908245419188
mp-27729,ICl3,1,-0.5438032197618183,-1.725076831396331,1.0061187394481865,-0.1625353129064606,-0.07360170912533634,-0.09961224487026375
mp-27770,RhCl3,1,0.14725727444201564,-1.7365489617071437,-0.29549893300561186,-1.0431935656993845,0.0563595943147284,-0.4176104196149919
mp-715434,NiO,0,0.21468134475630465,1.3409205970862188,-1.5106887122310546,0.6326619001148094,0.27425783413447696,0.17188836113691552
mp-11342,GaSe,0,0.4084788199033647,-0.7277643936012029,-0.9303413365596305,-0.6995117792386331,-0.23210331206623883,-0.19448895927814622
mp-23933,AlH3,2,-1.0110533800869725,0.7422145642458925,0.3103096459361691,-0.8270163042970845,-1.338442316227916,0.03636747344630152
mp-568690,CdBr2,2,-0.5077826190185936,0.5160720056599597,-0.647469709838413,-0.14493484570713058,0.1862111412538409,0.06563021051241438
mp-32616,Ga2S3,1,-0.13774317137170067,-0.8357692000771756,0.35215905459300034,-0.14561000366132884,-0.07264544140099656,-0.03570891851861299
mp-11718,RbF,2,-1.7630766210230135,1.912928116901213,-0.20950464989437007,-0.5611537701637117,0.6925560609031345,0.13257395778599793
mp-558134,TlF,0,0.6228689703366775,1.9185317903500316,-0.14609215060783534,2.3555262060153876,1.1535915611449288,-0.25933527029235354
mp-715460,CoO,0,0.6117153877236029,-0.02422426921706075,-1.4592993840373287,-0.23364388306690503,-0.6599994877867817,-0.008907478035652314
mp-568722,CdBr2,2,-0.4856352607639911,-0.02203447449920312,-0.04454153404358318,0.31892297661653596,0.5066319867989821,0.1133895475458658
mp-555410,ZnS,0,-0.07015212262386018,-0.503578378818494,-0.2605989300216623,-0.4157940752469042,0.04459859792299456,-0.09403692587629711
mp-27725,AuI,1,0.7385674646922182,-2.190865684236985,-0.5785444563773083,0.3149372809867735,1.780594028169091,-0.3103054656288419
mp-545820,SnO,0,0.7444269778977554,0.09238221902626881,-0.6768796841494101,1.005608838309521,-0.33653869255025914,0.1885390985010947
mp-27666,IrCl3,0,0.35351656407792054,-1.681034547221879,-0.738531981444191,-0.7268882763967852,0.7097991667892704,-0.4218084887846643
mp-27678,Y2Cl3,1,0.2260287314076758,-1.5288959243541531,0.514968503045552,0.09384406211853835,-0.33454726421666636,-0.027630007197705867
mp-7868,PtO2,0,1.5486946481673525,-0.3852981322015257,-2.7090492514640583,0.36424821895706405,1.4303243177002947,-0.12137325124277319
mp-15668,NaSe,1,0.19560042668254993,-1.061497219324798,0.18095137888639615,-0.04716555243106657,-0.8025678880085283,0.007201822035474218
mp-11674,Al2Se3,1,-0.0714315939706563,-1.130493577517106,0.46044236052925036,0.00562395486211026,0.14492914410675337,-0.041999959317786634
mp-23222,Li3Bi,0,1.2867359714301552,0.49489882118335193,-0.6565356282661727,0.054504034614712676,-0.810637296141175,-0.015765112141253528
mp-7904,CdP4,1,0.8139385267563765,-0.34524065892117695,0.5965787961897056,0.22246274172964003,-0.6410712775140944,0.004343100944400696
mp-11713,SiC,0,-0.0916317446452819,-0.30994394974317185,-0.345463553878445,-1.0350506830537793,-0.40852771506718427,-0.1827665004521027
mp-15556,Rb2As3,1,0.21205964421536225,-2.0462457952995465,1.103818338873305,0.8101746239528884,-0.2190796668059858,0.09697752708461556
mp-15951,BeF2,2,-2.6855753743206274,1.3980154518592838,0.6236941217373401,-1.9373250694276847,1.9609864869720568,-0.27856535247831715
mp-15622,HfSe3,0,1.3949811866708541,-1.2020228044816892,-0.996725061128463,0.5506505942268832,0.39659695206413886,-0.002283171951874563
mp-7548,BaSe3,0,0.6395273051502648,-0.5593355300143793,0.025059745607436578,0.8668696096932794,0.02676770648899775,0.1303689979762973
mp-559550,SiO2,1,-1.9356912756350166,-0.7548426388359769,1.8002157157901724,-0.7582331293302829,1.4128532914567546,-0.17521992826522115
mp-1581,As2O3,1,-0.954215435760257,-1.145178467170741,1.5246779259492549,0.5100337213204321,1.1314104333261195,0.06971269727510487
mp-502,As4S5,1,-0.28140624603863634,-3.4491568460110087,2.3611215576532514,0.5042691682745367,1.084970943310983,-0.19138104322238425
mp-15661,Sc4C3,0,2.8217185411770354,1.3319641094858354,1.8652158912021806,0.30553012920281303,-0.9141741801284583,-0.7171613643679423
mp-15649,As2Ir,0,3.080088795663473,-0.535527467079437,-1.586797152355803,1.3289731238104485,1.9771500696439466,0.15087370224239663
mp-567907,P3N5,2,-1.0792075595437967,-0.04088815897539894,0.7089265230993683,-0.42844431325093435,0.23464271903446227,-0.0055163142336807375
mp-14289,Ba3P4,1,0.6564068356453204,-1.7664447849765492,1.6912990167525228,1.4528164866345206,0.10524634838015605,0.1720241631954334
mp-16031,Sn3N4,0,1.4128275905452508,-0.37426374434206966,-0.9378656467856058,1.2704543078477584,0.21364985562665542,0.17267624556319738
mp-1247,Sb2Ir,0,3.473221394261088,-0.71376041386137,-1.0910804777134693,1.65819798054421,2.053043735807624,0.21128278245050833
mp-558380,Cr2F5,1,-0.49741800905773925,-0.38807525621483724,0.13308757875585833,0.2856544571409983,-0.5500680643021322,0.17950915128412287
mp-23290,PtCl2,1,0.4225087605548066,-3.665689234471998,1.093292272547342,0.6449424398824869,1.8309485214425605,-0.3566315885863196
mp-556767,ClF3,1,-0.9269368148810512,-1.2535357806290743,0.8977063516144836,-0.4546812010860373,0.04842648944654646,-0.11760798239232441
mp-557266,HgO2,0,1.326123035196021,-0.6328964600043768,-1.4716579855836858,1.4656284747129746,0.5622861726941618,0.2066102983904022
mp-542846,AsS,1,-0.15997707450858864,-3.363143811840291,1.8043857917558594,-0.009205553389419065,1.0467376261192014,-0.34707421113417986
mp-7944,NaSb,1,1.0479387589861098,-2.6540647206760406,1.9961189736275664,0.8940134212047852,0.5734689382096453,0.05135655037556292
mp-27988,IF7,1,-0.23885968555082604,-1.8967378915542619,0.1989788374021718,-0.41232380202539426,0.020728614708918083,-0.26211468571852203
mp-569152,SnCl2,1,0.005567052257422603,1.1557017469246316,2.6892073881424907,1.8900613532688622,0.26842717252599685,-0.7975878703877227
mp-33024,H2S,2,-1.7601126981376987,0.0002923164076950923,1.2576333984320331,-0.8811989501291598,-0.06347167308923032,-0.020971565482555063
mp-561397,SO3,2,-1.8989109418124859,0.23060216694219837,1.3906724989457624,-0.3804987509313295,0.8166054612762682,0.06707771571994268
mp-2340,Na2O2,2,-0.8502909594925463,-0.00498380741209856,0.28244161173196913,-0.060657204904136064,-0.9095889769163877,0.1828198363145179
mp-568971,Ag2Se,0,1.4195364928383778,-1.2960935432273712,-0.5167278331195335,0.8923441820843615,1.0416860854220285,0.03756144845269337
mp-19372,WO2,0,1.305387411276911,0.09574843551002404,-2.092094927189615,1.766260389457098,1.2740085476270608,0.2635745639771695
mp-754658,TeO3,0,0.1531078342807096,-0.3610932322797518,-0.2354966612708933,1.0214130351335065,0.04611033931758632,0.23740300902970057
mp-31050,Cl2O7,1,-1.2156935358729013,-1.3477505662572615,1.1989157447610115,-0.771917780445497,0.6224266766874107,-0.24637957199495805
mp-401,Sc2S3,1,0.14824722310462743,-1.2885232179297181,2.311057020635211,1.5373602665387704,-0.4269853604243049,0.1647660129637071
mp-2310,CdO2,0,0.3384835086652301,0.019107947990821893,-0.8489263454887925,0.95484848794331,0.08715245575020449,0.22759815093599092
mp-226,FeS2,0,1.9236421091333016,-0.5715433239371962,-0.24248391277183337,-0.49973310321305986,-0.11845399253435385,-0.03534240468683323
mp-864746,MoBr3,1,0.4250168766947942,-3.817825334822539,1.7360268076902694,0.9905269758765546,0.9614921054699067,-0.15222780791886495
mp-8713,K2MnS2,1,-0.49439685470939737,-0.9215340475675476,1.1022780509522365,0.47148708986798127,-0.863913151166585,0.1910752888704591
mp-5347,KAlF4,2,-2.359173049116647,2.31294313267354,0.6477861752014789,-0.5963509583735905,0.9820217584147001,0.10393932958396163
mp-568598,Cu2HgI4,0,1.0856522864265274,-1.441893579336323,-0.4615078614346283,0.5061840283841427,0.1642343902215703,-0.0019087710496711002
mp-8719,K2MnTe2,1,-0.05281621909598632,-1.7540799060737118,1.2637333758428964,0.9357832640150334,-0.12464491543395873,0.15803209645830388
mp-7604,Mg3NF3,2,-1.2499868433773484,1.221031856471274,-0.024515915338118616,-0.32535866099718397,-0.244899563068224,0.14998169370000194
mp-23940,NaHO,2,-1.3262505091409056,0.8295287648704732,0.08463516616251501,-0.7064516829330728,-0.9286869809312548,0.12342355674610758
mp-5048,LiGaTe2,1,0.37053519700966,-1.2977963841367173,0.037745128215964305,-0.09740488524813477,0.3713109032994969,-0.11666364807042043
mp-9146,CdHgO2,0,1.3376202098588807,-0.06412669190752422,-2.4142967067777943,0.8519036101015499,0.3148820103413808,0.11756321655461995
mp-8281,Ba(CdAs)2,3,7.906364560509397,1.6475702682523674,2.3877346007621156,-2.4565399380147275,0.7146883654403005,0.8791259507248895
